no, cn_title, en_title, href, level
1279,红绿灯路口,traffic-light-controlled-intersection,https://leetcode-cn.com/problems/traffic-light-controlled-intersection,简单
1280,学生们参加各科测试的次数,students-and-examinations,https://leetcode-cn.com/problems/students-and-examinations,简单
1281,整数的各位积和之差,subtract-the-product-and-sum-of-digits-of-an-integer,https://leetcode-cn.com/problems/subtract-the-product-and-sum-of-digits-of-an-integer,简单
1282,用户分组,group-the-people-given-the-group-size-they-belong-to,https://leetcode-cn.com/problems/group-the-people-given-the-group-size-they-belong-to,中等
1283,使结果不超过阈值的最小除数,find-the-smallest-divisor-given-a-threshold,https://leetcode-cn.com/problems/find-the-smallest-divisor-given-a-threshold,中等
1284,转化为全零矩阵的最少反转次数,minimum-number-of-flips-to-convert-binary-matrix-to-zero-matrix,https://leetcode-cn.com/problems/minimum-number-of-flips-to-convert-binary-matrix-to-zero-matrix,困难
1285,找到连续区间的开始和结束数字,find-the-start-and-end-number-of-continuous-ranges,https://leetcode-cn.com/problems/find-the-start-and-end-number-of-continuous-ranges,中等
1286,字母组合迭代器,iterator-for-combination,https://leetcode-cn.com/problems/iterator-for-combination,中等
1287,有序数组中出现次数超过25%的元素,element-appearing-more-than-25-in-sorted-array,https://leetcode-cn.com/problems/element-appearing-more-than-25-in-sorted-array,简单
1288,删除被覆盖区间,remove-covered-intervals,https://leetcode-cn.com/problems/remove-covered-intervals,中等
1289,下降路径最小和  II,minimum-falling-path-sum-ii,https://leetcode-cn.com/problems/minimum-falling-path-sum-ii,困难
1290,二进制链表转整数,convert-binary-number-in-a-linked-list-to-integer,https://leetcode-cn.com/problems/convert-binary-number-in-a-linked-list-to-integer,简单
1291,顺次数,sequential-digits,https://leetcode-cn.com/problems/sequential-digits,中等
1292,元素和小于等于阈值的正方形的最大边长,maximum-side-length-of-a-square-with-sum-less-than-or-equal-to-threshold,https://leetcode-cn.com/problems/maximum-side-length-of-a-square-with-sum-less-than-or-equal-to-threshold,中等
1293,网格中的最短路径,shortest-path-in-a-grid-with-obstacles-elimination,https://leetcode-cn.com/problems/shortest-path-in-a-grid-with-obstacles-elimination,困难
1294,不同国家的天气类型,weather-type-in-each-country,https://leetcode-cn.com/problems/weather-type-in-each-country,简单
1295,统计位数为偶数的数字,find-numbers-with-even-number-of-digits,https://leetcode-cn.com/problems/find-numbers-with-even-number-of-digits,简单
1296,划分数组为连续数字的集合,divide-array-in-sets-of-k-consecutive-numbers,https://leetcode-cn.com/problems/divide-array-in-sets-of-k-consecutive-numbers,中等
1297,子串的最大出现次数,maximum-number-of-occurrences-of-a-substring,https://leetcode-cn.com/problems/maximum-number-of-occurrences-of-a-substring,中等
1298,你能从盒子里获得的最大糖果数,maximum-candies-you-can-get-from-boxes,https://leetcode-cn.com/problems/maximum-candies-you-can-get-from-boxes,困难
1299,将每个元素替换为右侧最大元素,replace-elements-with-greatest-element-on-right-side,https://leetcode-cn.com/problems/replace-elements-with-greatest-element-on-right-side,简单
1300,转变数组后最接近目标值的数组和,sum-of-mutated-array-closest-to-target,https://leetcode-cn.com/problems/sum-of-mutated-array-closest-to-target,中等
1301,最大得分的路径数目,number-of-paths-with-max-score,https://leetcode-cn.com/problems/number-of-paths-with-max-score,困难
1302,层数最深叶子节点的和,deepest-leaves-sum,https://leetcode-cn.com/problems/deepest-leaves-sum,中等
1303,求团队人数,find-the-team-size,https://leetcode-cn.com/problems/find-the-team-size,简单
1304,和为零的N个唯一整数,find-n-unique-integers-sum-up-to-zero,https://leetcode-cn.com/problems/find-n-unique-integers-sum-up-to-zero,简单
1305,两棵二叉搜索树中的所有元素,all-elements-in-two-binary-search-trees,https://leetcode-cn.com/problems/all-elements-in-two-binary-search-trees,中等
1306,跳跃游戏 III,jump-game-iii,https://leetcode-cn.com/problems/jump-game-iii,中等
1307,口算难题,verbal-arithmetic-puzzle,https://leetcode-cn.com/problems/verbal-arithmetic-puzzle,困难
1308,不同性别每日分数总计,running-total-for-different-genders,https://leetcode-cn.com/problems/running-total-for-different-genders,中等
1309,解码字母到整数映射,decrypt-string-from-alphabet-to-integer-mapping,https://leetcode-cn.com/problems/decrypt-string-from-alphabet-to-integer-mapping,简单
1310,子数组异或查询,xor-queries-of-a-subarray,https://leetcode-cn.com/problems/xor-queries-of-a-subarray,中等
1311,获取你好友已观看的视频,get-watched-videos-by-your-friends,https://leetcode-cn.com/problems/get-watched-videos-by-your-friends,中等
1312,让字符串成为回文串的最少插入次数,minimum-insertion-steps-to-make-a-string-palindrome,https://leetcode-cn.com/problems/minimum-insertion-steps-to-make-a-string-palindrome,困难
1313,解压缩编码列表,decompress-run-length-encoded-list,https://leetcode-cn.com/problems/decompress-run-length-encoded-list,简单
1314,矩阵区域和,matrix-block-sum,https://leetcode-cn.com/problems/matrix-block-sum,中等
1315,祖父节点值为偶数的节点和,sum-of-nodes-with-even-valued-grandparent,https://leetcode-cn.com/problems/sum-of-nodes-with-even-valued-grandparent,中等
1316,不同的循环子字符串,distinct-echo-substrings,https://leetcode-cn.com/problems/distinct-echo-substrings,困难
1317,将整数转换为两个无零整数的和,convert-integer-to-the-sum-of-two-no-zero-integers,https://leetcode-cn.com/problems/convert-integer-to-the-sum-of-two-no-zero-integers,简单
1318,或运算的最小翻转次数,minimum-flips-to-make-a-or-b-equal-to-c,https://leetcode-cn.com/problems/minimum-flips-to-make-a-or-b-equal-to-c,中等
1319,连通网络的操作次数,number-of-operations-to-make-network-connected,https://leetcode-cn.com/problems/number-of-operations-to-make-network-connected,中等
1320,二指输入的的最小距离,minimum-distance-to-type-a-word-using-two-fingers,https://leetcode-cn.com/problems/minimum-distance-to-type-a-word-using-two-fingers,困难
1321,餐馆营业额变化增长,restaurant-growth,https://leetcode-cn.com/problems/restaurant-growth,中等
1322,广告效果,ads-performance,https://leetcode-cn.com/problems/ads-performance,简单
1323,6 和 9 组成的最大数字,maximum-69-number,https://leetcode-cn.com/problems/maximum-69-number,简单
1324,竖直打印单词,print-words-vertically,https://leetcode-cn.com/problems/print-words-vertically,中等
1325,删除给定值的叶子节点,delete-leaves-with-a-given-value,https://leetcode-cn.com/problems/delete-leaves-with-a-given-value,中等
1326,灌溉花园的最少水龙头数目,minimum-number-of-taps-to-open-to-water-a-garden,https://leetcode-cn.com/problems/minimum-number-of-taps-to-open-to-water-a-garden,困难
1327,列出指定时间段内所有的下单产品,list-the-products-ordered-in-a-period,https://leetcode-cn.com/problems/list-the-products-ordered-in-a-period,简单
1328,破坏回文串,break-a-palindrome,https://leetcode-cn.com/problems/break-a-palindrome,中等
1329,将矩阵按对角线排序,sort-the-matrix-diagonally,https://leetcode-cn.com/problems/sort-the-matrix-diagonally,中等
1330,翻转子数组得到最大的数组值,reverse-subarray-to-maximize-array-value,https://leetcode-cn.com/problems/reverse-subarray-to-maximize-array-value,困难
1331,数组序号转换,rank-transform-of-an-array,https://leetcode-cn.com/problems/rank-transform-of-an-array,简单
1332,删除回文子序列,remove-palindromic-subsequences,https://leetcode-cn.com/problems/remove-palindromic-subsequences,简单
1333,餐厅过滤器,filter-restaurants-by-vegan-friendly-price-and-distance,https://leetcode-cn.com/problems/filter-restaurants-by-vegan-friendly-price-and-distance,中等
1334,阈值距离内邻居最少的城市,find-the-city-with-the-smallest-number-of-neighbors-at-a-threshold-distance,https://leetcode-cn.com/problems/find-the-city-with-the-smallest-number-of-neighbors-at-a-threshold-distance,中等
1335,工作计划的最低难度,minimum-difficulty-of-a-job-schedule,https://leetcode-cn.com/problems/minimum-difficulty-of-a-job-schedule,困难
1336,每次访问的交易次数,number-of-transactions-per-visit,https://leetcode-cn.com/problems/number-of-transactions-per-visit,困难
1337,矩阵中战斗力最弱的 K 行,the-k-weakest-rows-in-a-matrix,https://leetcode-cn.com/problems/the-k-weakest-rows-in-a-matrix,简单
1338,数组大小减半,reduce-array-size-to-the-half,https://leetcode-cn.com/problems/reduce-array-size-to-the-half,中等
1339,分裂二叉树的最大乘积,maximum-product-of-splitted-binary-tree,https://leetcode-cn.com/problems/maximum-product-of-splitted-binary-tree,中等
1340,跳跃游戏 V,jump-game-v,https://leetcode-cn.com/problems/jump-game-v,困难
1341,电影评分,movie-rating,https://leetcode-cn.com/problems/movie-rating,中等
1342,将数字变成 0 的操作次数,number-of-steps-to-reduce-a-number-to-zero,https://leetcode-cn.com/problems/number-of-steps-to-reduce-a-number-to-zero,简单
1343,大小为 K 且平均值大于等于阈值的子数组数目,number-of-sub-arrays-of-size-k-and-average-greater-than-or-equal-to-threshold,https://leetcode-cn.com/problems/number-of-sub-arrays-of-size-k-and-average-greater-than-or-equal-to-threshold,中等
1344,时钟指针的夹角,angle-between-hands-of-a-clock,https://leetcode-cn.com/problems/angle-between-hands-of-a-clock,中等
1345,跳跃游戏 IV,jump-game-iv,https://leetcode-cn.com/problems/jump-game-iv,困难
1346,检查整数及其两倍数是否存在,check-if-n-and-its-double-exist,https://leetcode-cn.com/problems/check-if-n-and-its-double-exist,简单
1347,制造字母异位词的最小步骤数,minimum-number-of-steps-to-make-two-strings-anagram,https://leetcode-cn.com/problems/minimum-number-of-steps-to-make-two-strings-anagram,中等
1348,推文计数,tweet-counts-per-frequency,https://leetcode-cn.com/problems/tweet-counts-per-frequency,中等
1349,参加考试的最大学生数,maximum-students-taking-exam,https://leetcode-cn.com/problems/maximum-students-taking-exam,困难
1350,院系无效的学生,students-with-invalid-departments,https://leetcode-cn.com/problems/students-with-invalid-departments,简单
1351,统计有序矩阵中的负数,count-negative-numbers-in-a-sorted-matrix,https://leetcode-cn.com/problems/count-negative-numbers-in-a-sorted-matrix,简单
1352,最后 K 个数的乘积,product-of-the-last-k-numbers,https://leetcode-cn.com/problems/product-of-the-last-k-numbers,中等
1353,最多可以参加的会议数目,maximum-number-of-events-that-can-be-attended,https://leetcode-cn.com/problems/maximum-number-of-events-that-can-be-attended,中等
1354,多次求和构造目标数组,construct-target-array-with-multiple-sums,https://leetcode-cn.com/problems/construct-target-array-with-multiple-sums,困难
1355,活动参与者,activity-participants,https://leetcode-cn.com/problems/activity-participants,中等
1356,根据数字二进制下 1 的数目排序,sort-integers-by-the-number-of-1-bits,https://leetcode-cn.com/problems/sort-integers-by-the-number-of-1-bits,简单
1357,每隔 n 个顾客打折,apply-discount-every-n-orders,https://leetcode-cn.com/problems/apply-discount-every-n-orders,中等
1358,包含所有三种字符的子字符串数目,number-of-substrings-containing-all-three-characters,https://leetcode-cn.com/problems/number-of-substrings-containing-all-three-characters,中等
1359,有效的快递序列数目,count-all-valid-pickup-and-delivery-options,https://leetcode-cn.com/problems/count-all-valid-pickup-and-delivery-options,困难
1360,日期之间隔几天,number-of-days-between-two-dates,https://leetcode-cn.com/problems/number-of-days-between-two-dates,简单
1361,验证二叉树,validate-binary-tree-nodes,https://leetcode-cn.com/problems/validate-binary-tree-nodes,中等
1362,最接近的因数,closest-divisors,https://leetcode-cn.com/problems/closest-divisors,中等
1363,形成三的最大倍数,largest-multiple-of-three,https://leetcode-cn.com/problems/largest-multiple-of-three,困难
1364,顾客的可信联系人数量,number-of-trusted-contacts-of-a-customer,https://leetcode-cn.com/problems/number-of-trusted-contacts-of-a-customer,中等
1365,有多少小于当前数字的数字,how-many-numbers-are-smaller-than-the-current-number,https://leetcode-cn.com/problems/how-many-numbers-are-smaller-than-the-current-number,简单
1366,通过投票对团队排名,rank-teams-by-votes,https://leetcode-cn.com/problems/rank-teams-by-votes,中等
1367,二叉树中的列表,linked-list-in-binary-tree,https://leetcode-cn.com/problems/linked-list-in-binary-tree,中等
1368,使网格图至少有一条有效路径的最小代价,minimum-cost-to-make-at-least-one-valid-path-in-a-grid,https://leetcode-cn.com/problems/minimum-cost-to-make-at-least-one-valid-path-in-a-grid,困难
1369,获取最近第二次的活动,get-the-second-most-recent-activity,https://leetcode-cn.com/problems/get-the-second-most-recent-activity,困难
